unitid,"xf2a01",f2a01,"xf2a02",f2a02,"xf2a03",f2a03,"xf2a04",f2a04,"xf2a05",f2a05,"xf2a06",f2a06,"xf2a11",f2a11,"xf2a12",f2a12,"xf2a13",f2a13,"xf2a14",f2a14,"xf2b01",f2b01,"xf2b02",f2b02,"xf2b03",f2b03,"xf2b04",f2b04,"xf2b05",f2b05,"xf2b06",f2b06,"xf2b07",f2b07,"xf2c01",f2c01,"xf2c02",f2c02,"xf2c03",f2c03,"xf2c04",f2c04,"xf2c05",f2c05,"xf2c06",f2c06,"xf2c07",f2c07,"xf2c08",f2c08,"xf2c09",f2c09,"xf2d01",f2d01,"xf2d02",f2d02,"xf2d03",f2d03,"xf2d04",f2d04,"xf2d05",f2d05,"xf2d06",f2d06,"xf2d07",f2d07,"xf2d08",f2d08,"xf2d09",f2d09,"xf2d10",f2d10,"xf2d11",f2d11,"xf2d12",f2d12,"xf2d13",f2d13,"xf2d14",f2d14,"xf2d15",f2d15,"xf2d16",f2d16,"xf2e011",f2e011,"xf2e012",f2e012,"xf2e013",f2e013,"xf2e014",f2e014,"xf2e015",f2e015,"xf2e016",f2e016,"xf2e017",f2e017,"xf2e021",f2e021,"xf2e022",f2e022,"xf2e023",f2e023,"xf2e024",f2e024,"xf2e025",f2e025,"xf2e026",f2e026,"xf2e027",f2e027,"xf2e031",f2e031,"xf2e032",f2e032,"xf2e033",f2e033,"xf2e034",f2e034,"xf2e035",f2e035,"xf2e036",f2e036,"xf2e037",f2e037,"xf2e041",f2e041,"xf2e042",f2e042,"xf2e043",f2e043,"xf2e044",f2e044,"xf2e045",f2e045,"xf2e046",f2e046,"xf2e047",f2e047,"xf2e051",f2e051,"xf2e052",f2e052,"xf2e053",f2e053,"xf2e054",f2e054,"xf2e055",f2e055,"xf2e056",f2e056,"xf2e057",f2e057,"xf2e061",f2e061,"xf2e062",f2e062,"xf2e063",f2e063,"xf2e064",f2e064,"xf2e065",f2e065,"xf2e066",f2e066,"xf2e067",f2e067,"xf2e071",f2e071,"xf2e072",f2e072,"xf2e073",f2e073,"xf2e074",f2e074,"xf2e075",f2e075,"xf2e076",f2e076,"xf2e077",f2e077,"xf2e081",f2e081,"xf2e082",f2e082,"xf2e083",f2e083,"xf2e084",f2e084,"xf2e085",f2e085,"xf2e086",f2e086,"xf2e087",f2e087,"xf2e091",f2e091,"xf2e092",f2e092,"xf2e093",f2e093,"xf2e094",f2e094,"xf2e095",f2e095,"xf2e096",f2e096,"xf2e097",f2e097,"xf2e101",f2e101,"xf2e102",f2e102,"xf2e103",f2e103,"xf2e104",f2e104,"xf2e105",f2e105,"xf2e106",f2e106,"xf2e107",f2e107,"xf2e111",f2e111,"xf2e112",f2e112,"xf2e113",f2e113,"xf2e114",f2e114,"xf2e115",f2e115,"xf2e116",f2e116,"xf2e117",f2e117,"xf2e121",f2e121,"xf2e122",f2e122,"xf2e123",f2e123,"xf2e124",f2e124,"xf2e125",f2e125,"xf2e126",f2e126,"xf2e127",f2e127,"xf2e131",f2e131,"xf2e132",f2e132,"xf2e133",f2e133,"xf2e134",f2e134,"xf2e135",f2e135,"xf2e136",f2e136,"xf2e137",f2e137,"xf2h01",f2h01,"xf2h02",f2h02,f2fha
240213,"R",80600,"R",976022,"R",569256,"R",399062,"R",7704,"R",406766,"R",74648,"R",452150,"R",174377,"R",0,"R",669770,"R",607099,"R",0,"R",62671,"R",344095,"R",0,"R",406766,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",462474,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8600,"R",326,"R",72680,"R",105392,"R",20298,"R",0,"R",0,"R",0,"R",669770,"R",164239,"R",143646,"R",10986,"Z",0,"Z",0,"Z",0,"R",9607,"R",24508,"R",13197,"R",1010,"Z",0,"R",9612,"Z",0,"R",689,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",292498,"R",150131,"R",25384,"Z",0,"R",7041,"R",28858,"R",81084,"R",19655,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",19655,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",106199,"Z",0,"Z",0,"R",56715,"R",13266,"Z",0,"R",36218,"Z",0,"Z",0,"Z",0,"R",-56715,"Z",0,"Z",0,"R",56715,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",607099,"R",306974,"R",37380,"Z",0,"R",29919,"R",28858,"R",203968,"A",,"A",,2
240338,"R",10398521,"R",95835779,"R",52773307,"R",36966329,"R",6096143,"R",43062472,"R",4488795,"R",58195840,"R",8732092,"Z",0,"R",17598083,"R",16281884,"R",0,"R",1316199,"R",41746273,"R",0,"R",43062472,"R",309977,"R",46703,"R",624987,"Z",0,"R",565550,"R",3674823,"R",5222040,"R",4240373,"Z",0,"R",5240589,"Z",0,"Z",0,"Z",0,"R",38210,"Z",0,"Z",0,"R",8432513,"Z",0,"R",599739,"Z",0,"R",2516031,"Z",0,"Z",0,"R",771001,"R",17598083,"R",4689901,"R",2522999,"R",646110,"R",456610,"R",389323,"R",259847,"R",415012,"R",36343,"R",36210,"R",133,"Z",0,"Z",0,"Z",0,"R",0,"R",645747,"R",243641,"R",32988,"R",2616,"R",2230,"R",40533,"R",323739,"R",1030208,"R",306402,"R",64797,"R",65588,"R",55923,"R",43500,"R",493998,"R",3321069,"R",1294260,"R",275029,"R",437052,"R",372646,"R",163646,"R",778436,"R",2921946,"R",967155,"R",660272,"R",71279,"R",60775,"R",165566,"R",996899,"R",3636670,"R",218474,"R",31657,"R",1282979,"R",1093914,"R",84751,"R",924895,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",-2316124,"Z",0,"Z",0,"R",2316124,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16281884,"R",5589141,"R",1710986,"Z",0,"R",1974811,"R",757843,"R",6249103,"R",7491360,"R",10343086,1
241100,"R",0,"R",11878322,"R",2188157,"R",9690165,"R",0,"R",9690165,"R",0,"R",13120003,"R",7845729,"R",0,"R",14870117,"R",14015290,"R",0,"R",854827,"R",8835338,"R",0,"R",9690165,"R",12747778,"R",3154851,"Z",0,"R",717902,"Z",0,"Z",0,"R",16620531,"R",306316,"Z",0,"R",825096,"Z",0,"Z",0,"Z",0,"R",13111249,"Z",0,"R",717902,"Z",0,"Z",0,"R",230,"Z",0,"R",215640,"Z",0,"Z",0,"R",0,"R",14870117,"R",6913422,"R",4092859,"R",366062,"R",1536522,"R",532303,"R",18070,"R",367606,"R",39010,"R",16934,"R",1854,"Z",0,"Z",0,"Z",0,"R",20222,"R",156039,"R",67736,"R",7415,"Z",0,"Z",0,"Z",0,"R",80888,"R",299425,"R",168157,"R",18189,"R",11744,"Z",0,"Z",0,"R",101335,"R",1755435,"R",762030,"R",83414,"Z",0,"Z",0,"Z",0,"R",909991,"R",4666925,"R",1175073,"R",177612,"R",1536522,"R",532303,"R",36141,"R",1209274,"R",185034,"R",13394,"R",1025,"Z",0,"Z",0,"Z",0,"R",170615,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",-3084788,"Z",0,"Z",0,"R",3084788,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14015290,"R",6296183,"R",655571,"Z",0,"R",1064606,"R",54211,"R",5944719,"A",,"A",,2
241191,"R",575000,"R",3466649,"R",331233,"R",3101552,"R",33864,"R",3135416,"R",748676,"R",812588,"R",736426,"R",0,"R",5962926,"R",6023526,"R",121200,"R",60600,"R",3196016,"R",-121200,"R",3135416,"R",2481988,"R",222557,"R",141629,"R",197450,"R",39412,"R",0,"R",3083036,"R",0,"R",0,"R",3355697,"R",0,"R",10907,"R",0,"R",0,"R",0,"R",0,"R",1473444,"R",0,"R",134650,"R",0,"R",988228,"R",0,"R",0,"R",0,"R",5962926,"R",2146672,"R",1452174,"R",434649,"R",0,"R",52817,"R",0,"R",207032,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",798549,"R",421754,"R",99836,"R",0,"R",17044,"R",0,"R",259915,"R",407681,"R",247160,"R",63776,"R",0,"R",6331,"R",0,"R",90414,"R",980336,"R",455987,"R",131485,"R",0,"R",146020,"R",0,"R",246844,"R",894962,"R",340121,"R",90473,"R",0,"R",53328,"R",0,"R",411040,"R",73517,"R",0,"R",0,"R",0,"R",0,"R",0,"R",73517,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",721809,"R",287797,"R",38779,"R",0,"R",2100,"R",0,"R",393133,"R",6023526,"R",3204993,"R",858998,"Z",0,"R",277640,"R",0,"R",1681895,"A",,"A",,2
241216,"R",0,"R",3894310,"R",495503,"R",2619657,"R",779150,"R",3398807,"R",282075,"R",273454,"R",2403294,"Z",0,"R",2915641,"R",2551540,"R",0,"R",364101,"R",2255556,"R",779150,"R",3398807,"R",1796599,"R",100556,"R",63022,"R",0,"R",0,"R",0,"R",1960177,"R",637705,"Z",0,"R",637705,"Z",0,"Z",0,"Z",0,"R",1996599,"R",100556,"R",63022,"R",0,"Z",0,"R",0,"R",117759,"Z",0,"Z",0,"Z",0,"R",0,"R",2915641,"R",663400,"R",597060,"R",66340,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",1071646,"R",985914,"R",85732,"Z",0,"Z",0,"Z",0,"R",0,"R",280669,"R",258215,"R",22454,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",535825,"R",0,"R",0,"R",0,"R",0,"R",0,"R",535825,"R",2551540,"R",1841189,"R",174526,"Z",0,"Z",0,"Z",0,"R",535825,"A",,"A",,2
241225,"R",6475566,"R",23155595,"R",5854307,"R",15249394,"R",2051894,"R",17301288,"R",1154840,"R",12307249,"R",8114004,"R",327605,"R",13547779,"R",13392170,"R",0,"R",155609,"R",17145679,"R",0,"R",17301288,"R",9059105,"R",2190585,"R",569596,"R",351510,"R",300374,"Z",0,"R",12471170,"R",300374,"Z",0,"R",11251222,"Z",0,"Z",0,"Z",0,"R",1200113,"Z",0,"R",351510,"Z",0,"Z",0,"R",133406,"Z",0,"Z",0,"Z",0,"Z",0,"R",611528,"R",13547779,"R",5292406,"R",3228613,"R",807153,"R",822905,"R",290953,"R",142782,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",2672824,"R",1630562,"R",407641,"R",415579,"R",146935,"R",72107,"R",0,"R",1409219,"R",859635,"R",214909,"R",219160,"R",77488,"R",38027,"R",0,"R",3677830,"R",2482513,"R",620629,"R",376333,"R",133058,"R",65297,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",326079,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",326079,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",-1833977,"Z",0,"Z",0,"R",1833977,"R",13812,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13812,"R",13392170,"R",8201323,"R",2050332,"Z",0,"R",648434,"R",318213,"R",2173868,"R",2316932,"R",2347980,1
241331,"R",0,"R",6413061,"R",1483152,"R",2921730,"R",2008179,"R",4929909,"R",0,"R",2420557,"R",3481129,"R",0,"R",9553918,"R",9321531,"R",-596,"R",231791,"R",4698118,"R",0,"R",4929909,"R",364630,"R",325145,"R",231398,"R",16277,"R",7432,"R",0,"R",944882,"R",0,"R",0,"R",5052011,"R",0,"R",0,"R",0,"R",1426629,"R",1635602,"R",0,"R",0,"R",1266915,"R",0,"R",79691,"R",0,"R",0,"R",0,"R",93070,"R",9553918,"R",218616,"R",81814,"R",36871,"R",38627,"R",0,"R",0,"R",61304,"R",652159,"R",243881,"R",82734,"R",80055,"R",1448,"R",0,"R",244041,"R",731115,"R",207273,"R",34850,"R",272178,"R",11416,"R",0,"R",205398,"R",3017703,"R",1481158,"R",517142,"R",474791,"R",138043,"R",5225,"R",401344,"R",1509337,"R",406398,"R",260547,"R",434107,"R",121841,"R",2809,"R",283635,"R",3192601,"R",747888,"R",1140860,"R",366113,"R",109531,"R",1169,"R",827040,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",-1665871,"R",0,"R",0,"R",1665871,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9321531,"R",3168412,"R",2073004,"Z",0,"R",382279,"R",9203,"R",3688633,"A",,"A",,2
241377,"R",0,"R",16920704,"R",10539552,"R",6290208,"R",90944,"R",6381152,"R",1157134,"R",12646238,"R",3516530,"R",2953394,"R",12294092,"R",11442517,"R",0,"R",851575,"R",5488281,"R",41296,"R",6381152,"R",7751392,"R",629616,"R",376940,"R",0,"R",0,"R",50892,"R",8808840,"R",0,"R",0,"R",11293143,"R",0,"R",0,"R",0,"R",612232,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",388717,"R",12294092,"R",2696006,"R",2452601,"R",205007,"Z",0,"Z",0,"Z",0,"R",38398,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",1183410,"R",947995,"R",78695,"Z",0,"Z",0,"Z",0,"R",156720,"R",848659,"R",475980,"R",39135,"Z",0,"Z",0,"Z",0,"R",333544,"R",6714442,"R",1224365,"R",104908,"Z",0,"R",803100,"R",84483,"R",4497586,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11442517,"R",5100941,"R",427745,"Z",0,"R",803100,"R",84483,"R",5026248,"R",163460,"R",214404,1
241386,"R",0,"R",1105210,"R",688412,"R",410858,"R",5940,"R",416798,"R",0,"R",826015,"R",229689,"R",192907,"R",803014,"R",747391,"R",0,"R",55623,"R",358478,"R",2697,"R",416798,"R",506298,"R",41125,"R",24621,"R",0,"R",3324,"R",575367,"R",1150735,"R",0,"R",0,"R",737635,"R",0,"R",0,"R",0,"R",39989,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",25390,"R",803014,"R",176095,"R",160197,"R",13390,"Z",0,"Z",0,"Z",0,"R",2508,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",77297,"R",61920,"R",5140,"Z",0,"Z",0,"Z",0,"R",10237,"R",55432,"R",31090,"R",2556,"Z",0,"Z",0,"Z",0,"R",21786,"R",438567,"R",79972,"R",6852,"Z",0,"R",52456,"R",5518,"R",293769,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",747391,"R",333179,"R",27938,"Z",0,"R",52456,"R",5518,"R",328300,"R",10677,"R",14004,1
241410,"R",36335659,"R",103104465,"R",38003388,"R",59351831,"R",5749246,"R",65101077,"R",2875998,"R",41162490,"R",35884480,"R",882302,"R",49782436,"R",46239077,"R",-3200080,"R",343279,"R",64757798,"R",0,"R",65101077,"R",23236179,"R",6055212,"R",385633,"Z",0,"Z",0,"Z",0,"R",29677024,"R",2278507,"Z",0,"R",43199506,"Z",0,"Z",0,"Z",0,"R",2389458,"R",385633,"Z",0,"R",218435,"R",0,"R",779906,"R",104686,"R",1298094,"Z",0,"Z",0,"R",1406718,"R",49782436,"R",25634457,"R",15042711,"R",3309238,"R",3014343,"R",2135975,"Z",0,"R",2132190,"R",19144,"R",10529,"R",2316,"R",0,"R",0,"Z",0,"R",6299,"R",868364,"R",60962,"R",40057,"R",0,"R",0,"Z",0,"R",767345,"R",2700953,"R",1092319,"R",277623,"R",496149,"R",413190,"Z",0,"R",421672,"R",5963611,"R",1982013,"R",537905,"R",274156,"R",238403,"Z",0,"R",2931134,"R",8396859,"R",3949345,"R",543877,"R",303893,"R",641647,"R",699693,"R",2258404,"R",1955996,"R",651901,"R",78169,"R",0,"R",245719,"Z",0,"R",980207,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",1652923,"R",363643,"R",-4088541,"R",0,"R",0,"R",2071975,"R",699693,"R",0,"R",0,"R",0,"R",0,"R",0,"R",699693,"R",46239077,"R",24442703,"R",5152828,"Z",0,"R",3674934,"R",699693,"R",12268919,"R",14268608,"R",14658210,1
241517,"R",127011,"R",6900077,"R",3033509,"R",3866568,"Z",0,"R",3866568,"R",627790,"R",753655,"R",795704,"Z",0,"R",3844196,"R",3566512,"R",0,"R",277684,"R",3356182,"R",232702,"R",3866568,"R",2714625,"R",144023,"Z",0,"Z",0,"R",4065,"Z",0,"R",2862713,"Z",0,"Z",0,"R",3687316,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",156880,"R",0,"R",3844196,"R",969409,"R",754999,"R",46162,"Z",0,"Z",0,"Z",0,"R",168248,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",554611,"R",526880,"R",27731,"Z",0,"Z",0,"Z",0,"R",0,"R",443689,"R",421505,"R",22184,"Z",0,"Z",0,"Z",0,"R",0,"R",1598803,"R",1190064,"R",59503,"Z",0,"R",109118,"R",26843,"R",213275,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3566512,"R",2893448,"R",155580,"Z",0,"R",109118,"R",26843,"R",381523,"A",,"A",,2
241614,"R",1920,"R",699174,"R",60340,"R",638834,"R",0,"R",638834,"R",518700,"R",134916,"R",210689,"R",0,"R",670236,"R",637620,"R",0,"R",32616,"R",605558,"R",660,"R",638834,"R",499685,"R",0,"R",0,"R",0,"R",0,"R",0,"R",499685,"R",499685,"R",0,"R",456667,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",158643,"R",0,"R",7232,"R",29485,"R",0,"R",18209,"R",0,"R",670236,"R",112177,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",112177,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",91846,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",91846,"R",109458,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",109458,"R",244171,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",244171,"R",8017,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8017,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",71951,"R",0,"R",0,"R",0,"R",0,"R",0,"R",71951,"R",637620,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",637620,"A",,"A",,2
241739,"R",12564806,"R",56671614,"R",32356612,"R",19582979,"R",4732023,"R",24315002,"R",4790069,"R",39274005,"R",22492581,"Z",0,"R",39944886,"R",41036661,"R",0,"R",-1091775,"R",25406777,"R",0,"R",24315002,"R",21808420,"R",6123490,"R",424763,"Z",0,"R",265143,"R",617061,"R",29238877,"R",2605099,"Z",0,"R",27289302,"Z",0,"Z",0,"Z",0,"R",6886428,"R",1139352,"Z",0,"R",227886,"Z",0,"R",848252,"Z",0,"R",1085747,"Z",0,"Z",0,"R",2467919,"R",39944886,"R",19792897,"R",11230672,"R",2358441,"R",2197487,"R",1421749,"R",832023,"R",1752525,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",2395233,"R",575850,"R",120928,"R",67246,"R",390396,"R",19745,"R",1221068,"R",5728221,"R",1840442,"R",386493,"R",499530,"R",1073837,"R",106974,"R",1820945,"R",4470665,"R",1475539,"R",309863,"R",506968,"R",195660,"R",98914,"R",1883721,"R",6833698,"R",2411718,"R",506461,"R",485099,"R",376156,"R",322761,"R",2731503,"R",1004397,"R",178592,"R",37504,"Z",0,"R",13035,"R",4012,"R",771254,"R",811550,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",811550,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",493448,"R",103625,"R",-3756330,"Z",0,"Z",0,"R",3159257,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",41036661,"R",18206261,"R",3823315,"Z",0,"R",3470833,"R",1384429,"R",14151823,"R",12060679,"R",14752035,1
241793,"R",2045886,"R",2907283,"R",187391,"R",2719892,"Z",0,"R",2719892,"R",0,"R",0,"R",160050,"R",0,"R",1247952,"R",1085452,"R",0,"R",162500,"R",2557392,"R",0,"R",2719892,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",482890,"R",0,"R",0,"R",0,"R",262250,"R",287000,"R",0,"R",47111,"R",0,"R",111922,"R",3751,"R",0,"R",0,"R",0,"R",53028,"R",1247952,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",431830,"R",0,"R",0,"R",0,"R",0,"R",0,"R",431830,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",653622,"R",0,"R",0,"R",0,"R",0,"R",0,"R",653622,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1085452,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",1085452,"A",,"A",,2
242060,"R",37786529,"R",220752959,"R",128179121,"R",77508555,"R",15065283,"R",92573838,"R",16280381,"R",138456576,"R",64400942,"Z",0,"R",134892390,"R",129932070,"R",0,"R",4960320,"R",87613518,"R",0,"R",92573838,"R",81901226,"R",15710862,"R",1333679,"Z",0,"R",1229611,"R",1805676,"R",101981054,"R",7505582,"Z",0,"R",97531404,"Z",0,"Z",0,"Z",0,"R",16624631,"R",4738511,"Z",0,"R",1165376,"Z",0,"R",2523341,"Z",0,"R",3482024,"Z",0,"Z",0,"R",8827103,"R",134892390,"R",63376852,"R",34048826,"R",7150253,"R",7901215,"R",4075696,"R",2805776,"R",7395086,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",9570219,"R",1967541,"R",413183,"R",241788,"R",1119140,"R",66585,"R",5761982,"R",12016006,"R",3718763,"R",780941,"R",1796095,"R",3078345,"R",360742,"R",2281120,"R",14323993,"R",4765503,"R",1000755,"R",1822839,"R",560894,"R",333558,"R",5840444,"R",24847010,"R",8402094,"R",1764440,"R",1744207,"R",1078318,"R",1088426,"R",10769525,"R",3124711,"R",637830,"R",133944,"Z",0,"R",37368,"R",13530,"R",2302039,"R",2673279,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2673279,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",1625802,"R",341419,"R",-13506144,"Z",0,"Z",0,"R",11538923,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",129932070,"R",55166359,"R",11584935,"Z",0,"R",9949761,"R",4668617,"R",48562398,"R",36617074,"R",37804123,1
